,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,CDLMARUBOZU,CDL3STARSINSOUTH,CDL3OUTSIDE,CDL3WHITESOLDIERS,CDLBREAKAWAY,CDLEVENINGSTAR,CDLHAMMER,CDLHARAMICROSS,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSTICKSANDWICH,CDLUNIQUE3RIVER,CDLTHRUSTING,CDLXSIDEGAP3METHODS,bull_pattern_count,bull_pattern_names,bear_pattern_count,bear_pattern_names,filtered
52974,52974,52974,52974,2023-12-28,WEN,19.489999771118164,19.559999465942383,19.420000076293945,19.530000686645508,19.530000686645508,1883100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
52977,52977,52977,52977,2024-01-03,WEN,19.06999969482422,19.239999771118164,18.979999542236328,19.09000015258789,19.09000015258789,3192000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
52980,52980,52980,52980,2024-01-08,WEN,19.0,19.559999465942383,18.989999771118164,19.530000686645508,19.530000686645508,2311300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
52984,52984,52984,52984,2023-12-06,WERN,40.650001525878906,40.650001525878906,40.15999984741211,40.43999862670898,40.43999862670898,362300,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,2,"CDLHAMMER,CDLMATCHINGLOW",0,,1
52985,52985,52985,52985,2023-12-07,WERN,40.58000183105469,40.91999816894531,40.119998931884766,40.59999847412109,40.59999847412109,452000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,2,"CDLRICKSHAWMAN,CDLUNIQUE3RIVER",0,,1
52987,52987,52987,52987,2023-12-11,WERN,40.27000045776367,40.81999969482422,40.220001220703125,40.77999877929688,40.77999877929688,364500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
52991,52991,52991,52991,2023-12-15,WERN,42.0099983215332,42.720001220703125,41.7400016784668,42.08000183105469,42.08000183105469,1676900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
52992,52992,52992,52992,2023-12-18,WERN,42.33000183105469,42.79999923706055,40.810001373291016,41.09000015258789,41.09000015258789,623900,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLEVENINGSTAR,1
52995,52995,52995,52995,2023-12-21,WERN,41.88999938964844,42.7400016784668,41.88999938964844,42.63999938964844,42.63999938964844,526700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
52997,52997,52997,52997,2023-12-26,WERN,42.93999862670898,43.13999938964844,42.5,43.02000045776367,43.02000045776367,260900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53003,53003,53003,53003,2024-01-04,WERN,40.720001220703125,40.95000076293945,40.25,40.7599983215332,40.7599983215332,538900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53012,53012,53012,53012,2023-12-11,WES,27.940000534057617,27.950000762939453,27.299999237060547,27.32999992370605,27.32999992370605,1518600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53015,53015,53015,53015,2023-12-14,WES,28.1299991607666,28.68000030517578,28.0,28.530000686645508,28.530000686645508,1571600,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
53023,53023,53023,53023,2023-12-27,WES,28.07999992370605,28.299999237060547,28.020000457763672,28.1299991607666,28.1299991607666,554300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53027,53027,53027,53027,2024-01-03,WES,28.82999992370605,28.82999992370605,28.3799991607666,28.68000030517578,28.68000030517578,760600,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
53033,53033,53033,53033,2023-12-05,WEX,180.1199951171875,180.8500061035156,178.60000610351562,180.10000610351562,180.10000610351562,257300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53035,53035,53035,53035,2023-12-07,WEX,177.44000244140625,178.55999755859375,176.39999389648438,177.57000732421875,177.57000732421875,198100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
53044,53044,53044,53044,2023-12-20,WEX,192.6100006103516,195.25,189.82000732421875,189.9100036621093,189.9100036621093,366500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,CDLXSIDEGAP3METHODS,0,,1
53047,53047,53047,53047,2023-12-26,WEX,195.07000732421875,196.22999572753903,194.3099975585937,195.3800048828125,195.3800048828125,112400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53051,53051,53051,53051,2024-01-02,WEX,193.67999267578125,195.58999633789065,193.6100006103516,195.3699951171875,195.3699951171875,263900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53059,53059,53059,53059,2023-12-06,WFC,44.79999923706055,45.25,44.43000030517578,44.5,44.5,18923800,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
53062,53062,53062,53062,2023-12-11,WFC,45.900001525878906,46.220001220703125,45.56999969482422,46.0,46.0,21116900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53065,53065,53065,53065,2023-12-14,WFC,48.43999862670898,50.54999923706055,48.43999862670898,50.5099983215332,50.5099983215332,41115400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53073,53073,53073,53073,2023-12-27,WFC,49.40999984741211,49.56999969482422,49.150001525878906,49.33000183105469,49.33000183105469,12536700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53081,53081,53081,53081,2023-12-01,WFG,72.58000183105469,75.54000091552734,72.58000183105469,75.5,75.5,98700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53085,53085,53085,53085,2023-12-07,WFG,78.26000213623047,78.26000213623047,76.44000244140625,76.55999755859375,76.55999755859375,107500,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53092,53092,53092,53092,2023-12-18,WFG,77.79000091552734,77.9000015258789,76.61000061035156,76.93000030517578,76.93000030517578,131700,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
53093,53093,53093,53093,2023-12-19,WFG,77.30000305175781,85.2699966430664,77.30000305175781,85.08000183105469,85.08000183105469,360700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53096,53096,53096,53096,2023-12-22,WFG,84.93000030517578,85.91000366210938,84.16000366210938,85.62999725341797,85.62999725341797,88900,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
53099,53099,53099,53099,2023-12-28,WFG,85.5999984741211,86.41999816894531,85.4800033569336,85.95999908447266,85.95999908447266,63100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53100,53100,53100,53100,2023-12-29,WFG,85.29000091552734,86.4800033569336,85.29000091552734,85.58000183105469,85.58000183105469,77700,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53102,53102,53102,53102,2024-01-03,WFG,83.37999725341797,84.23999786376953,82.55999755859375,83.54000091552734,83.54000091552734,100500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53103,53103,53103,53103,2024-01-04,WFG,83.36000061035156,83.80000305175781,82.66000366210938,83.48999786376953,83.48999786376953,90700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53113,53113,53113,53113,2023-12-12,WFRD,85.62000274658203,85.76000213623047,83.55000305175781,85.11000061035156,85.11000061035156,677100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
53120,53120,53120,53120,2023-12-21,WFRD,96.4800033569336,98.12999725341795,96.4000015258789,97.9800033569336,97.9800033569336,866100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53127,53127,53127,53127,2024-01-03,WFRD,94.88999938964844,96.68000030517578,93.86000061035156,94.08999633789062,94.08999633789062,707400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53130,53130,53130,53130,2024-01-08,WFRD,93.0999984741211,93.31999969482422,88.57499694824219,93.2300033569336,93.2300033569336,1003100,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLHARAMICROSS,1
53131,53131,53131,53131,2023-12-01,WGO,64.52999877929688,66.91999816894531,64.23999786376953,66.91000366210938,66.91000366210938,455000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53136,53136,53136,53136,2023-12-08,WGO,70.1500015258789,70.94999694824219,69.51000213623047,70.19000244140625,70.19000244140625,533200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53138,53138,53138,53138,2023-12-12,WGO,70.37999725341797,70.37999725341797,68.41999816894531,68.51000213623047,68.51000213623047,419200,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53147,53147,53147,53147,2023-12-26,WGO,72.12999725341797,73.9000015258789,72.0,73.72000122070312,73.72000122070312,316500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53148,53148,53148,53148,2023-12-27,WGO,74.30000305175781,74.61000061035156,73.73999786376953,73.80000305175781,73.80000305175781,439500,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
53149,53149,53149,53149,2023-12-28,WGO,73.48999786376953,73.97000122070312,73.26000213623047,73.63999938964844,73.63999938964844,311800,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,2,"CDLINVERTEDHAMMER,CDLRICKSHAWMAN",0,,1
53154,53154,53154,53154,2024-01-05,WGO,68.13999938964844,69.5,67.86000061035156,68.04000091552734,68.04000091552734,524300,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53158,53158,53158,53158,2023-12-05,WH,77.88999938964844,79.06999969482422,77.0199966430664,77.05999755859375,77.05999755859375,684700,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53161,53161,53161,53161,2023-12-08,WH,78.37000274658203,78.87000274658203,78.06500244140625,78.31999969482422,78.31999969482422,1112100,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,1,CDLHARAMICROSS,1
53163,53163,53163,53163,2023-12-12,WH,80.4000015258789,80.51000213623047,78.1449966430664,78.19999694824219,78.19999694824219,1364100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53164,53164,53164,53164,2023-12-13,WH,77.87000274658203,79.40499877929688,77.2699966430664,79.25,79.25,1262300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
53166,53166,53166,53166,2023-12-15,WH,77.73999786376953,78.68499755859375,77.16999816894531,77.87999725341797,77.87999725341797,1707700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53167,53167,53167,53167,2023-12-18,WH,78.0,79.4800033569336,77.61000061035156,79.16000366210938,79.16000366210938,670600,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,CDLMORNINGDOJISTAR,0,,1
53168,53168,53168,53168,2023-12-19,WH,79.73999786376953,80.41000366210938,79.38999938964844,79.66999816894531,79.66999816894531,699500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53169,53169,53169,53169,2023-12-20,WH,79.22000122070312,80.19499969482422,78.97000122070312,79.05999755859375,79.05999755859375,862800,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53170,53170,53170,53170,2023-12-21,WH,79.66000366210938,80.11000061035156,79.0199966430664,79.52999877929688,79.52999877929688,586100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53172,53172,53172,53172,2023-12-26,WH,79.4000015258789,80.52999877929688,79.4000015258789,80.4000015258789,80.4000015258789,357200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
53173,53173,53173,53173,2023-12-27,WH,80.51000213623047,80.91000366210938,79.91000366210938,80.5199966430664,80.5199966430664,341400,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,"CDL3OUTSIDE,CDLRICKSHAWMAN",0,,1
53177,53177,53177,53177,2024-01-03,WH,79.23999786376953,79.91999816894531,78.91000366210938,79.13999938964844,79.13999938964844,692000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53185,53185,53185,53185,2023-12-07,WHD,40.86000061035156,41.119998931884766,40.47999954223633,40.91999816894531,40.91999816894531,643700,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
53193,53193,53193,53193,2023-12-19,WHD,44.54999923706055,45.0,44.369998931884766,44.52000045776367,44.52000045776367,716700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53194,53194,53194,53194,2023-12-20,WHD,44.630001068115234,45.470001220703125,44.27299880981445,44.5,44.5,678600,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
53197,53197,53197,53197,2023-12-26,WHD,46.369998931884766,46.68000030517578,45.9900016784668,46.43000030517578,46.43000030517578,328100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53199,53199,53199,53199,2023-12-28,WHD,45.93999862670898,46.25,45.61000061035156,45.68999862670898,45.68999862670898,435400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53204,53204,53204,53204,2024-01-05,WHD,43.310001373291016,43.845001220703125,43.02999877929688,43.41999816894531,43.41999816894531,644800,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
53205,53205,53205,53205,2024-01-08,WHD,42.0,42.0,41.09999847412109,41.97999954223633,41.97999954223633,630800,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
53208,53208,53208,53208,2023-12-05,WHR,110.69000244140624,110.7300033569336,108.0500030517578,108.08999633789062,108.08999633789062,874800,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53213,53213,53213,53213,2023-12-12,WHR,109.95999908447266,110.51000213623048,108.52999877929688,109.8499984741211,109.8499984741211,751400,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,2,"CDLMATCHINGLOW,CDLRICKSHAWMAN",0,,1
53215,53215,53215,53215,2023-12-14,WHR,117.37999725341795,125.68000030517578,117.37999725341795,122.62000274658205,122.62000274658205,2163200,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
53241,53241,53241,53241,2023-12-15,WINA,435.4800109863281,438.7799987792969,421.6300048828125,422.4400024414063,422.4400024414063,78900,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
53242,53242,53242,53242,2023-12-18,WINA,421.760009765625,431.2200012207031,421.0,421.0,421.0,25700,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53243,53243,53243,53243,2023-12-19,WINA,422.3299865722656,426.7699890136719,419.0700073242188,420.3699951171875,420.3699951171875,23500,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
53250,53250,53250,53250,2023-12-29,WINA,417.8500061035156,422.0,417.5199890136719,417.5499877929688,417.5499877929688,23800,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53252,53252,53252,53252,2024-01-03,WINA,407.4100036621094,407.4100036621094,391.3200073242188,391.3200073242188,391.3200073242188,35000,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53255,53255,53255,53255,2024-01-08,WINA,373.2000122070313,384.3900146484375,371.8200073242188,382.9700012207031,382.9700012207031,51400,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,CDLPIERCING,0,,1
53270,53270,53270,53270,2023-12-21,WING,255.6499938964844,257.42999267578125,254.58999633789065,256.04998779296875,256.04998779296875,249700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53275,53275,53275,53275,2023-12-29,WING,256.94000244140625,259.5,255.9750061035156,256.5799865722656,256.5799865722656,273300,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
53284,53284,53284,53284,2023-12-06,WIRE,188.22999572753903,193.1300048828125,188.22999572753903,191.2100067138672,191.2100067138672,168500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,CDLSEPARATINGLINES,0,,1
53293,53293,53293,53293,2023-12-19,WIRE,215.58999633789065,217.38999938964844,214.4199981689453,215.88999938964844,215.88999938964844,139600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53299,53299,53299,53299,2023-12-28,WIRE,214.72999572753903,216.6199951171875,213.3600006103516,214.4100036621093,214.4100036621093,89500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53300,53300,53300,53300,2023-12-29,WIRE,213.58999633789065,215.0500030517578,211.8600006103516,213.6000061035156,213.6000061035156,126500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53302,53302,53302,53302,2024-01-03,WIRE,214.4199981689453,215.9499969482422,210.02999877929688,214.6199951171875,214.6199951171875,415100,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLHARAMICROSS,1
53305,53305,53305,53305,2024-01-08,WIRE,216.0599975585937,216.0599975585937,213.72000122070312,215.0,215.0,189500,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,2,"CDLHAMMER,CDLMATCHINGLOW",0,,1
53308,53308,53308,53308,2023-12-05,WK,99.51000213623048,100.41000366210938,97.02999877929688,99.12999725341795,99.12999725341795,424900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53311,53311,53311,53311,2023-12-08,WK,95.36000061035156,97.33999633789062,94.37999725341795,95.3000030517578,95.3000030517578,379800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53315,53315,53315,53315,2023-12-14,WK,99.36000061035156,101.0500030517578,98.13500213623048,99.11000061035156,99.11000061035156,474900,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,"CDL3OUTSIDE,CDLRICKSHAWMAN",0,,1
53316,53316,53316,53316,2023-12-15,WK,99.36000061035156,101.31999969482422,98.23999786376952,99.62000274658205,99.62000274658205,909900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53318,53318,53318,53318,2023-12-19,WK,101.0,102.54000091552734,100.06999969482422,101.16999816894533,101.16999816894533,346700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53321,53321,53321,53321,2023-12-22,WK,104.1999969482422,104.5199966430664,103.0199966430664,103.9000015258789,103.9000015258789,193800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53326,53326,53326,53326,2024-01-02,WK,99.70999908447266,99.70999908447266,95.4499969482422,95.62999725341795,95.62999725341795,300500,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53329,53329,53329,53329,2024-01-05,WK,91.91000366210938,93.91000366210938,91.83000183105467,92.26000213623048,92.26000213623048,258500,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53332,53332,53332,53332,2023-12-04,WKC,21.38999938964844,21.6200008392334,21.190000534057617,21.3799991607666,21.3799991607666,364200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53346,53346,53346,53346,2023-12-22,WKC,23.21999931335449,23.520000457763672,23.07999992370605,23.18000030517578,23.18000030517578,247100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53350,53350,53350,53350,2023-12-29,WKC,22.81999969482422,22.88999938964844,22.68000030517578,22.780000686645508,22.780000686645508,447100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53352,53352,53352,53352,2024-01-03,WKC,23.01000022888184,23.01000022888184,22.459999084472656,22.459999084472656,22.459999084472656,370400,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53353,53353,53353,53353,2024-01-04,WKC,22.65999984741211,22.729999542236328,22.21999931335449,22.31999969482422,22.31999969482422,374400,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
53360,53360,53360,53360,2023-12-07,WLK,130.07000732421875,130.52000427246094,128.72000122070312,129.5399932861328,129.5399932861328,225700,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
53365,53365,53365,53365,2023-12-14,WLK,134.5800018310547,140.67999267578125,134.5800018310547,139.77000427246094,139.77000427246094,715100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
53369,53369,53369,53369,2023-12-20,WLK,141.5500030517578,143.49000549316406,140.4199981689453,140.44000244140625,140.44000244140625,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,CDLSTICKSANDWICH,0,,1
53379,53379,53379,53379,2024-01-05,WLK,135.91000366210938,139.1699981689453,135.75999450683594,138.3000030517578,138.3000030517578,194800,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,CDLPIERCING,0,,1
53380,53380,53380,53380,2024-01-08,WLK,137.8699951171875,138.25999450683594,137.00999450683594,138.07000732421875,138.07000732421875,201600,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLHARAMICROSS,1
53383,53383,53383,53383,2023-12-05,WLY,30.530000686645508,31.0,30.280000686645508,30.39999961853028,30.39999961853028,566213,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
53386,53386,53386,53386,2023-12-08,WLY,30.31999969482422,30.65999984741211,29.989999771118164,30.479999542236328,30.479999542236328,451457,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53388,53388,53388,53388,2023-12-12,WLY,30.89999961853028,31.138999938964844,30.55500030517578,30.780000686645508,30.780000686645508,403712,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53394,53394,53394,53394,2023-12-20,WLY,33.16999816894531,33.91999816894531,32.959999084472656,33.25,33.25,567941,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53395,53395,53395,53395,2023-12-21,WLY,33.529998779296875,33.709999084472656,33.12009811401367,33.58000183105469,33.58000183105469,369661,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53397,53397,53397,53397,2023-12-26,WLY,33.29999923706055,33.29999923706055,32.189998626708984,32.209999084472656,32.209999084472656,372697,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
53399,53399,53399,53399,2023-12-28,WLY,31.8799991607666,32.130001068115234,31.770000457763672,31.86000061035156,31.86000061035156,460809,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,2,"CDLINVERTEDHAMMER,CDLRICKSHAWMAN",0,,1
53400,53400,53400,53400,2023-12-29,WLY,31.68000030517578,31.950000762939453,31.489999771118164,31.739999771118164,31.739999771118164,501811,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
53405,53405,53405,53405,2024-01-08,WLY,31.07999992370605,32.369998931884766,31.020000457763672,32.349998474121094,32.349998474121094,457305,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"CDLMARUBOZU,CDL3OUTSIDE",0,,1
53409,53409,53409,53409,2023-12-06,WM,172.60000610351562,174.0,172.22000122070312,173.9499969482422,173.9499969482422,1443900,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,CDLPIERCING,0,,1
53411,53411,53411,53411,2023-12-08,WM,172.3800048828125,173.24000549316406,171.14999389648438,172.5,172.5,1638500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
